condition,from_slug,to_slug,variant,run_id,ablate_count,amplify_count,to_answer,from_answer,default_text,canonical_hit,canonical_hit_fuzzy,canonical_from_suppressed,canonical_first_token_match,canonical_new_tokens,canonical_has_artifact,canonical_has_austin,canonical_has_texas,tuned_present,tuned_hit,tuned_hit_fuzzy,tuned_from_suppressed,tuned_new_tokens,tuned_has_artifact,tuned_has_austin,tuned_has_texas,m_tuned,m_phase,m_total_steps,any_hit,any_hit_fuzzy,hit_completion,hit_has_artifact,artifact_when_hit
human_dallas,washington_seattle,texas_dallas,add_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,87,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Seattle is a city that has been named one of the most li,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,156,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Seattle is a city that has been named one of the most li,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,69,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is not Seattle.

Fact: The city of Seattle has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_state,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,60,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isallas.

Fact: The state of Washington is the",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_state_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,147,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isallas.

Fact: The state of Washington is the",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_state_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,216,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Seattle isGeografia de Washington (Washington State) is located in the,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,washington_seattle,texas_dallas,add_state_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,129,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle isGeografia de Washington, the capital of Washington, is Olympia",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,104,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is not Oakland.

Fact: The city of Oakland has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,174,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is not Oakland.

Fact: The city of Oakland has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,70,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,the,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_state,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,50,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is State College is Harrisburg.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_state_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,154,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Oakland is and San Francisco is Sacramento.

Fact: The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_state_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,224,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Oakland is and San Francisco is Sacramento.

Fact: The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,california_oakland,texas_dallas,add_state_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,120,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Oakland is, California, is Sacramento.

Fact: The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,106,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Chicago has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,175,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Chicago has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,69,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,the,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_state,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,59,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is <<<<<<<<<<<<<<
A. Florida
B. Georgia
C",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_state_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,165,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is <<<<<<<<<<<<<<
A. Florida
B. Georgia
C",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_state_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,234,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is <<<<<<<<<<<<<<
A. Florida
B. Georgia
C",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,florida_miami,texas_dallas,add_state_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,128,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is <<<<<<<<<<<<<<
A. Florida
B. Georgia
C",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,94,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is not Illinois.

Fact: The city of Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,176,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is not Illinois.

Fact: The city of Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,82,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is Illinois.

Fact: The state of Illinois is located",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_state,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,72,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is <<<<<<<<<<<<<<<

The answer is <strong>Illinois</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_state_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,166,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is <<<<<<<<<<<<<<<

The capital of the state containing Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_state_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,248,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is <<<<<<<<<<<<<<<

The capital of the state containing Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,illinois_chicago,texas_dallas,add_state_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,154,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is <<<<<<<<<<<<<<<

The answer is <strong>Illinois</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,63,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is a small city called Albany.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,178,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is a small city called Albany.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,115,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is not Albany.

Fact: The city of New York",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_state,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,115,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is absolutely <em>does not</em> have a great food scene,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_state_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,178,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is be a lot more than just a city. It’,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_state_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,178,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is be a lot more than just a city. It’,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,new_york_new_york_city,texas_dallas,add_state_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,115,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is absolutely <em>does not</em> have a great food scene,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,87,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Seattle is a city that has been named one of the most li,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,156,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Seattle is a city that has been named one of the most li,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,69,0,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is not Seattle.

Fact: The city of Seattle has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_state,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,60,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is <<<<<<<<<<<<<<<

The answer is <strong>Washington</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_state_capital,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,147,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is be a city called Olympia.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_state_capital_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,216,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is and Portland is Olympia.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
shuffled_labels_dallas,washington_seattle,texas_dallas,add_state_city,20260504_033653_smoke_swap_shuffled_labels_target_dallas_mab-2_mam20_seed42_cfg-b2d1da1686,129,6,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is, Washington, is Olympia.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
